,index,text,key_phrase,label,DocumentSimilarity,MMRScore,sentence
518,568,Determination of the source of increased serotonin (5‐HT) concentrations in blood and peritoneal fluid of colic horses with compromised bowel  .  Reasons for performing study: Increased plasma (5‐HT) concentrations are reported in horses predisposed to develop laminitis and after iv infusion of endotoxins. In the equine jejunum …,serotonin (5‐HT,Organic_Chemical,0.6074277372643268,0.18222832842040093,0
519,570, Refinement and revalidation of the Equine Acute Abdominal Pain Scale (EAAPS)  .  Assessment of pain is vital for colic treatment. The purpose of this study was to revalidate a refined version of the behaviour-based Equine Acute Abdominal Pain Scale (EAAPS). Based …,vital for colic treatment,Health_Care_Activity,0.6950981199300041,0.20852944426521655,1
520,571,Animal Model of Video-Assisted Cecum and Ileum Instrumentation for Equine Visceral Pain Study  .  This study aimed to describe an animal model for studying equine visceral pain using minimally invasive and video-assisted cecum and ileum instrumentation. The access to the cecum …,Visceral Pain,Disease_or_Syndrome,0.5951709095269417,0.17855127995307266,0
521,572,Effects of diet and feeding on postprandial serum gastrin and insulin concentrations in adult horses  .  Gastrin is the only hormone known to stimulate secretion of hydrochloric acid. It also has trophic effects on specific parts of the mucosa of the gastrointestinal tract. Using …,serum,Body_Substance,0.5862585722016108,0.17587757864923004,0
522,573, Development of a Colic Scoring System to Predict Outcome in Horses  .  Acute abdominal pain in the horse is a common emergency presenting to equine practices. The wide variety of etiologies makes prognosticating survival a challenge. A retrospective-…,Acute abdominal pain,Sign_or_Symptom,0.6326170704010456,0.18978512866169683,1
523,575,"Duodenal obstruction associated with persimmon fruit ingestion by two horses  .  … Equine colic has been defined as those diseases in the horse which cause abdominal pain. 2 The incidence of colic is quite high, with most horses manifesting clinical signs sometime …",abdominal pain,Sign_or_Symptom,0.6429222154640402,0.1928766723034421,1
524,576,"Haemato-biochemical parameters as prognostic indicators in elephant colic  .  Haemato-biochemical parameters were found to be useful prognostic indicators in assessing the severity of colic. Significant increase in packed cell volume (PCV), leucocytosis, …",leucocytosis,Sign_or_Symptom,0.6307971367697655,0.1892391485506175,2
525,577,"Colic in the British military working horse population: a retrospective analysis  .  … This is accentuated when considering equine colic studies where data may be gathered from owners, primary care vets, referral hospitals or insurance statistics, and the study …",military working horse population,Population_Group,0.5439448746608768,0.16318346888259125,0
526,578," Ischemia in equine intestine–mechanisms of injury and methods of treatment  .  … Despite many years of investigation, the clinical relevance of I/R in equine colic patients is unknown. Experimental design, types and durations of I/R, differences between intestinal …",Ischemia,Injury_or_Poisoning,0.6311329928035269,0.18933990536474962,0
527,579,Black walnut (Juglans nigra) toxicosis: a model for equine laminitis  .  Twelve light horse geldings developed laminitis within 8 to 12 h of being dosed by nasogastric tube with an aqueous extract of black walnut (Juglans nigra). Four of the 12 horses …,Juglans nigra,Plant,0.5253331765686299,0.15759995923304843,0
528,580,Effects of preoperative administration of hypertonic saline or pentastarch solution on hematologic variables and long-term survival of surgically managed horses with …  .  … Prognosis in equine colic: a comparative study of variables used to assess individual cases. … Study of variables commonly used in examination of equine colic cases to assess …,hematologic variables,Qualitative_Concept,0.49610192006684756,0.14883058193405002,0
529,581,"The role of cyclooxygenase inhibitors in repair of ischaemic‐injured jejunal mucosa in the horse  .  Cyclooxygenase inhibitors are administered to horses to prevent endotoxin‐induced elaboration of prostaglandins. However, PGE 2 and PGI 2 stimulate repair of injured intestine. …",cyclooxygenase inhibitors,Pharmacologic_Substance,0.6214516670878902,0.18643550753464824,0
530,583,"Effect of omeprazole paste on intragastric pH in clinically normal neonatal foals  .  Objective —To evaluate the efficacy of omeprazole paste, a commonly used antiulcer drug, on intragastric pH in clinically normal neonatal foals. Animals —6 clinically normal foals …",intragastric pH,Quantitative_Concept,0.611216424208816,0.18336493454891234,0
531,586,"Blood gas analysis in Mangalarga Marchador horses with colic  .  … An increase in the hematocrit may occur in cases of equine colic syndrome as a result of hemoconcentration, dehydration and shock (14). Datt and Usenik (18) found significant …",hematocrit,Clinical_Attribute,0.5994161501151116,0.17982485218013083,1
532,587,"The use of SIFT-MS in profiling the faecal volatile metabolome in horses with colic: A pilot study  .  … has indicated that there are significant differences in the concentrations of acetone, ammonia, methanol and methanol between the two groups; potential biomarkers for equine colic. …",faecal volatile metabolome,Body_Substance,0.733654031130178,0.220096218084891,0
533,593,Management of simple obstructive colic in an Arabian horse  .  … Equine colic- the decision of surgery. Equine Veterinary Education 3: 19-23. 3. … Equine colic –to refer or not to refer. In: Practice14: 134-141. 4. …,134-141.,Plant,0.43116503787685767,0.12934951650294507,4
534,594,Plasma colloid osmotic pressure and total protein in horses during colic surgery  .  … Evaluation of peritoneal fluid lactate as a marker of intestinal ischaemia in equine colic … Prognosis in equine colic: a study of individual variables used in case assessment …,intestinal ischaemia,Disease_or_Syndrome,0.7157956814249983,0.21473871296044894,1
535,596,"The activity of closantel as an equine antiparasitic agent  .  … These larvae cause severe pathological disturbances in the cranial mesenteric artery which may be responsible for 90% of equine colic (Kester, 1975). …",cranial mesenteric artery,"Body_Part,_Organ,_or_Organ_Component",0.5978202980153933,0.17934609653119127,1
536,597,Interval prevalence of and factors associated with colic in horses hospitalized for ocular or orthopedic disease  .  OBJECTIVE To determine interval (1-year) prevalence of and factors associated with colic in horses hospitalized for ocular or orthopedic disease. DESIGN Cross-sectional study. …,ocular or orthopedic disease,Disease_or_Syndrome,0.589750169346603,0.17692505783435075,0
537,600,"Effect of Dietary Corn Oil Supplementation on Equine Gastric Fluid Acid, Sodium, and Prostaglandin E2 Content before and during Pentagastrin Infusion  .  The effect of corn oil (approximately 60% [wt/vol] linoleic acid) dietary supplementation on various components of equine gastric secretion was studied by use of a repeated‐measures …",Dietary Corn,Food,0.624059220559924,0.18721777360734285,0
538,602,"Prognostic indicators for horses with duodenitis‐proximal jejunitis 75 horses (1985–1989)  .  … Proceed Equine Colic Res Symp 1982; 1 19- 124. 3. Tyler DE, White NA, Blackwell RB, et al… Proceed Equine Colic Res Symp 1982; 197-199. Huskamp B. Diagnosis of …",duodenitis‐proximal jejunitis,Disease_or_Syndrome,0.6764965525827072,0.2029489738392795,0
539,604," Long-term follow-up on recovery, return to use and sporting activity: a retrospective study of 236 operated colic horses in Finland (2006–2012)  .  Surgical treatment of colic is expensive and complications may occur. Information on the prognosis and the use of the horse after surgery for colic is important for surgeons and owners. …",prognosis,Health_Care_Activity,0.5538505141780011,0.16615516085581297,2
540,605, Equine colic and postoperative ileus: a global study of the veterinary care continuum and proposals for enhanced clinical management strategies  .  Equine colic and postoperative ileus: a global study of the veterinary care continuum and proposals for enhanced clinical management strategies … Equine colic and postoperative …,clinical management strategies,Health_Care_Activity,0.49764142141226686,0.1492924323560281,0
541,606,"Surgical reduction of ileal impactions in the horse: 28 cases  .  … Kersjes AW, Bras GE, Nemeth F, et al: Results of operative treatment of equine colic with special reference to surgery of the ileum. Vet Q 10:17-25, 1988 3. Stashak TS: Clinical …",Surgical reduction,Therapeutic_or_Preventive_Procedure,0.5885337971369733,0.17656014615696158,0
542,607," How to Manage Severe Colic in the Field  .  Criteria for referral to a hospital and for surgical intervention for horses with colic have been well established. However, the focus of this presentation is different and has been imposed …",hospital,Manufactured_Object,0.46144170715670474,0.13843251764782524,1
